キャンペーンのパフォーマンス
2021年1月1日 - 2026年6月15日
時間帯,曜日,キャンペーン,クリック数,表示回数,クリック率,通貨コード,平均クリック単価,費用,コンバージョン,コンバージョン率,コンバージョン単価
13,金曜日,02_一般／リースバック-部分一致｜再々構築 #5,246,"2,520",9.76%,JPY,981,241370,6.00,2.44%,40228
13,土曜日,02_一般／リースバック-部分一致｜再々構築 #5,277,"2,770",10.00%,JPY,872,241500,7.33,2.65%,32932
13,日曜日,02_一般／リースバック-完全一致,1,10,10.00%,JPY,367,367,0.00,0.00%,0
13,月曜日,02_一般／リースバック-完全一致,5,23,21.74%,JPY,618,3088,0.00,0.00%,0
13,火曜日,02_一般／リースバック-完全一致,2,35,5.71%,JPY,2227,4453,0.00,0.00%,0
13,水曜日,02_一般／リースバック-完全一致,3,40,7.50%,JPY,532,1597,0.00,0.00%,0
13,木曜日,02_一般／リースバック-完全一致,2,8,25.00%,JPY,4453,8905,0.00,0.00%,0
13,金曜日,02_一般／リースバック-完全一致,6,27,22.22%,JPY,1474,8842,1.00,16.67%,8842
13,土曜日,02_一般／リースバック-完全一致,1,17,5.88%,JPY,2570,2570,0.00,0.00%,0
13,日曜日,L2_一般｜リースバック - LP06,5,58,8.62%,JPY,391,1954,0.00,0.00%,0
13,月曜日,L2_一般｜リースバック - LP06,0,0,0,JPY,0,0,0.00,0,0
13,火曜日,L2_一般｜リースバック - LP06,4,127,3.15%,JPY,450,1801,0.00,0.00%,0
13,水曜日,L2_一般｜リースバック - LP06,12,146,8.22%,JPY,179,2144,0.00,0.00%,0
13,木曜日,L2_一般｜リースバック - LP06,3,120,2.50%,JPY,138,413,0.00,0.00%,0
13,金曜日,L2_一般｜リースバック - LP06,1,20,5.00%,JPY,4769,4769,0.00,0.00%,0
13,土曜日,L2_一般｜リースバック - LP06,5,42,11.90%,JPY,986,4928,0.00,0.00%,0
13,日曜日,L2_一般｜リースバック - LP07,3,53,5.66%,JPY,115,346,0.00,0.00%,0
13,月曜日,L2_一般｜リースバック - LP07,8,130,6.15%,JPY,502,4013,0.00,0.00%,0
13,火曜日,L2_一般｜リースバック - LP07,7,73,9.59%,JPY,550,3847,0.00,0.00%,0
13,水曜日,L2_一般｜リースバック - LP07,2,17,11.76%,JPY,313,627,0.00,0.00%,0
13,木曜日,L2_一般｜リースバック - LP07,3,50,6.00%,JPY,431,1292,0.00,0.00%,0
13,金曜日,L2_一般｜リースバック - LP07,7,62,11.29%,JPY,347,2430,1.00,14.29%,2430
13,土曜日,L2_一般｜リースバック - LP07,1,25,4.00%,JPY,387,387,0.00,0.00%,0
13,日曜日,L2_一般｜リースバック - new,2,18,11.11%,JPY,853,1707,0.00,0.00%,0
13,月曜日,L2_一般｜リースバック - new,1,26,3.85%,JPY,510,510,0.00,0.00%,0
13,金曜日,L2_一般｜リースバック - new,10,105,9.52%,JPY,1450,14501,0.00,0.00%,0
13,土曜日,L2_一般｜リースバック - new,3,25,12.00%,JPY,741,2223,0.00,0.00%,0
13,土曜日,L2_一般｜リースバック - new 完全一致,1,6,16.67%,JPY,219,219,0.00,0.00%,0
13,火曜日,02_一般／リースバック-部分一致｜埼玉LP06,8,54,14.81%,JPY,877,7015,0.00,0.00%,0
13,水曜日,02_一般／リースバック-部分一致｜埼玉LP06,0,39,0.00%,JPY,0,0,0.00,0,0
13,月曜日,02_一般／リースバック-部分一致｜福岡,2,23,8.70%,JPY,2015,4031,0.00,0.00%,0
13,火曜日,02_一般／リースバック-部分一致｜福岡,3,14,21.43%,JPY,743,2229,0.00,0.00%,0
13,水曜日,02_一般／リースバック-部分一致｜福岡,3,14,21.43%,JPY,3887,11660,0.00,0.00%,0
13,木曜日,02_一般／リースバック-部分一致｜福岡,2,19,10.53%,JPY,2086,4171,0.00,0.00%,0
13,金曜日,02_一般／リースバック-部分一致｜福岡,0,2,0.00%,JPY,0,0,0.00,0,0
13,土曜日,02_一般／リースバック-部分一致｜福岡,0,1,0.00%,JPY,0,0,0.00,0,0
13,日曜日,02_一般／リースバック-部分一致｜リスタート,45,448,10.04%,JPY,1207,54296,1.00,2.22%,54296
13,月曜日,02_一般／リースバック-部分一致｜リスタート,53,594,8.92%,JPY,1719,91095,1.33,2.52%,68321
13,火曜日,02_一般／リースバック-部分一致｜リスタート,129,902,14.30%,JPY,838,108100,1.50,1.16%,72067
13,水曜日,02_一般／リースバック-部分一致｜リスタート,67,480,13.96%,JPY,1054,70610,0.00,0.00%,0
13,木曜日,02_一般／リースバック-部分一致｜リスタート,36,374,9.63%,JPY,1854,66740,0.00,0.00%,0
13,金曜日,02_一般／リースバック-部分一致｜リスタート,48,407,11.79%,JPY,1591,76357,1.50,3.13%,50905
13,土曜日,02_一般／リースバック-部分一致｜リスタート,38,377,10.08%,JPY,1543,58635,0.00,0.00%,0
13,日曜日,02_一般／リースバック-フレーズ以上,0,5,0.00%,JPY,0,0,0.00,0,0
13,月曜日,02_一般／リースバック-フレーズ以上,0,11,0.00%,JPY,0,0,0.00,0,0
13,火曜日,02_一般／リースバック-フレーズ以上,2,12,16.67%,JPY,4583,9166,0.00,0.00%,0
13,水曜日,02_一般／リースバック-フレーズ以上,2,14,14.29%,JPY,3118,6235,0.00,0.00%,0
13,木曜日,02_一般／リースバック-フレーズ以上,3,10,30.00%,JPY,797,2392,0.00,0.00%,0
13,金曜日,02_一般／リースバック-フレーズ以上,0,12,0.00%,JPY,0,0,0.00,0,0
13,土曜日,02_一般／リースバック-フレーズ以上,1,9,11.11%,JPY,2739,2739,0.00,0.00%,0
13,日曜日,L2_リースバック｜最適化テスト,2,18,11.11%,JPY,1219,2437,0.00,0.00%,0
13,日曜日,【CP】検索_リースバックコンサル,24,442,5.43%,JPY,1485,35644,0.00,0.00%,0
13,月曜日,【CP】検索_リースバックコンサル,20,534,3.75%,JPY,1566,31316,1.00,5.00%,31316
13,火曜日,【CP】検索_リースバックコンサル,57,723,7.88%,JPY,1507,85912,1.00,1.75%,85912
13,水曜日,【CP】検索_リースバックコンサル,24,742,3.23%,JPY,2862,68678,1.00,4.17%,68678
13,木曜日,【CP】検索_リースバックコンサル,29,510,5.69%,JPY,2107,61097,2.00,6.90%,30549
13,金曜日,【CP】検索_リースバックコンサル,32,549,5.83%,JPY,2555,81773,1.00,3.13%,81773
13,土曜日,【CP】検索_リースバックコンサル,22,257,8.56%,JPY,2709,59601,1.00,4.55%,59601
13,日曜日,【CP】P-MAX_リースバックコンサル,5,204,2.45%,JPY,333,1664,0.00,0.00%,0
13,月曜日,【CP】P-MAX_リースバックコンサル,1,68,1.47%,JPY,168,168,0.00,0.00%,0
13,火曜日,【CP】P-MAX_リースバックコンサル,3,97,3.09%,JPY,1446,4339,0.00,0.00%,0
13,水曜日,【CP】P-MAX_リースバックコンサル,7,335,2.09%,JPY,372,2607,1.00,4.00%,2607
13,木曜日,【CP】P-MAX_リースバックコンサル,1,50,2.00%,JPY,372,372,0.00,0.00%,0
13,金曜日,【CP】P-MAX_リースバックコンサル,22,"1,148",1.92%,JPY,132,2896,0.00,0.00%,0
13,土曜日,【CP】P-MAX_リースバックコンサル,15,"1,756",0.85%,JPY,88,1325,0.00,0.00%,0
13,日曜日,【CP】リマーケティング_リースバックコンサル,18,"2,111",0.85%,JPY,41,742,0.00,0.00%,0
13,月曜日,【CP】リマーケティング_リースバックコンサル,10,730,1.37%,JPY,22,223,0.00,0.00%,0
13,火曜日,【CP】リマーケティング_リースバックコンサル,1,396,0.25%,JPY,5,5,0.00,0.00%,0
13,水曜日,【CP】リマーケティング_リースバックコンサル,11,"2,127",0.52%,JPY,30,333,0.00,0.00%,0
13,木曜日,【CP】リマーケティング_リースバックコンサル,0,495,0.00%,JPY,0,0,0.00,0,0
13,金曜日,【CP】リマーケティング_リースバックコンサル,9,985,0.91%,JPY,14,126,0.00,0.00%,0
13,土曜日,【CP】リマーケティング_リースバックコンサル,10,646,1.55%,JPY,22,224,0.00,0.00%,0
13,月曜日,【CP】検索_「リースバック」完全一致のみ,0,0,0,JPY,0,0,0.00,0,0
13,火曜日,【CP】検索_「リースバック」完全一致のみ,0,0,0,JPY,0,0,0.00,0,0
13,水曜日,【CP】検索_「リースバック」完全一致のみ,0,0,0,JPY,0,0,0.00,0,0
13,金曜日,【CP】検索_「リースバック」完全一致のみ,0,0,0,JPY,0,0,0.00,0,0
13,土曜日,【CP】検索_「リースバック」完全一致のみ,0,0,0,JPY,0,0,0.00,0,0
13,日曜日,NEW［不動産］リースバック,21,356,5.90%,JPY,1677,35208,3.00,14.29%,11736
13,月曜日,NEW［不動産］リースバック,41,632,6.49%,JPY,2151,88200,3.00,7.32%,29400
13,火曜日,NEW［不動産］リースバック,33,588,5.61%,JPY,1576,52008,5.00,15.15%,10402
13,水曜日,NEW［不動産］リースバック,21,443,4.74%,JPY,2103,44169,0.00,0.00%,0
13,木曜日,NEW［不動産］リースバック,35,695,5.04%,JPY,1639,57369,1.00,2.86%,57369
13,金曜日,NEW［不動産］リースバック,33,492,6.71%,JPY,2785,91914,3.00,9.09%,30638
13,土曜日,NEW［不動産］リースバック,32,451,7.10%,JPY,1660,53122,2.00,6.25%,26561
13,日曜日,NEW［不動産］リースバック｜2026,3,40,7.50%,JPY,1219,3658,0.00,0.00%,0
13,月曜日,NEW［不動産］リースバック｜2026,8,44,18.18%,JPY,2457,19652,0.00,0.00%,0
13,火曜日,NEW［不動産］リースバック｜2026,3,52,5.77%,JPY,989,2966,0.00,0.00%,0
13,水曜日,NEW［不動産］リースバック｜2026,3,35,8.57%,JPY,754,2261,0.00,0.00%,0
13,木曜日,NEW［不動産］リースバック｜2026,6,47,12.77%,JPY,4003,24018,0.00,0.00%,0
13,金曜日,NEW［不動産］リースバック｜2026,10,94,10.64%,JPY,1609,16087,0.00,0.00%,0
13,土曜日,NEW［不動産］リースバック｜2026,3,70,4.29%,JPY,1310,3929,0.00,0.00%,0
13,日曜日,［不動産］リースバック｜強化,31,506,6.13%,JPY,1796,55691,1.00,3.23%,55691
13,月曜日,［不動産］リースバック｜強化,58,936,6.20%,JPY,1102,63916,2.00,3.45%,31958
13,火曜日,［不動産］リースバック｜強化,61,"1,038",5.88%,JPY,1196,72973,1.50,2.46%,48649
13,水曜日,［不動産］リースバック｜強化,39,751,5.19%,JPY,1093,42645,0.00,0.00%,0
13,木曜日,［不動産］リースバック｜強化,66,957,6.90%,JPY,1130,74586,3.00,4.55%,24862
13,金曜日,［不動産］リースバック｜強化,43,701,6.13%,JPY,1138,48948,0.00,0.00%,0
13,土曜日,［不動産］リースバック｜強化,29,490,5.92%,JPY,1132,32815,1.00,3.45%,32815
14,日曜日,01_指名,1,4,25.00%,JPY,2303,2303,0.00,0.00%,0
14,月曜日,01_指名,0,10,0.00%,JPY,0,0,0.00,0,0
14,火曜日,01_指名,2,4,50.00%,JPY,789,1578,0.00,0.00%,0
14,水曜日,01_指名,4,12,33.33%,JPY,493,1970,0.00,0.00%,0
14,木曜日,01_指名,3,14,21.43%,JPY,872,2617,0.00,0.00%,0
14,金曜日,01_指名,0,4,0.00%,JPY,0,0,0.00,0,0
14,土曜日,01_指名,0,8,0.00%,JPY,0,0,0.00,0,0
14,日曜日,※終了※02_一般,11,129,8.53%,JPY,1087,11960,2.00,18.18%,5980
14,月曜日,※終了※02_一般,101,"1,544",6.54%,JPY,828,83582,4.33,4.29%,19288
14,火曜日,※終了※02_一般,109,"1,599",6.82%,JPY,865,94290,6.48,5.95%,14550
14,水曜日,※終了※02_一般,88,"1,540",5.71%,JPY,845,74348,6.45,7.33%,11521
14,木曜日,※終了※02_一般,113,"1,666",6.78%,JPY,955,107901,9.00,7.96%,11989
14,金曜日,※終了※02_一般,79,"1,244",6.35%,JPY,889,70247,3.35,4.24%,20995
14,土曜日,※終了※02_一般,66,849,7.77%,JPY,976,64419,3.00,4.55%,21473
14,月曜日,※終了※03_競合,0,4,0.00%,JPY,0,0,0.00,0,0
14,火曜日,※終了※03_競合,0,16,0.00%,JPY,0,0,0.00,0,0
14,水曜日,※終了※03_競合,3,37,8.11%,JPY,628,1883,0.00,0.00%,0
14,木曜日,※終了※03_競合,3,49,6.12%,JPY,659,1976,0.00,0.00%,0
14,金曜日,※終了※03_競合,1,5,20.00%,JPY,794,794,0.00,0.00%,0
14,土曜日,※終了※03_競合,0,4,0.00%,JPY,0,0,0.00,0,0
14,日曜日,02_一般／リースバック複合KW,1,7,14.29%,JPY,1008,1008,0.00,0.00%,0
14,月曜日,02_一般／リースバック複合KW,10,86,11.63%,JPY,772,7720,1.00,10.00%,7720
14,火曜日,02_一般／リースバック複合KW,11,79,13.92%,JPY,519,5704,0.00,0.00%,0
14,水曜日,02_一般／リースバック複合KW,5,70,7.14%,JPY,1002,5011,0.00,0.00%,0
14,木曜日,02_一般／リースバック複合KW,7,64,10.94%,JPY,1215,8505,0.50,7.14%,17025
14,金曜日,02_一般／リースバック複合KW,9,75,12.00%,JPY,527,4743,1.00,11.11%,4743
14,土曜日,02_一般／リースバック複合KW,5,52,9.62%,JPY,619,3094,0.00,0.00%,0
14,日曜日,02_一般／リースバック単一KW,0,0,0,JPY,0,0,0.00,0,0
14,月曜日,02_一般／リースバック単一KW,17,215,7.91%,JPY,787,13385,0.00,0.00%,0
14,火曜日,02_一般／リースバック単一KW,20,256,7.81%,JPY,1146,22917,0.00,0.00%,0
14,水曜日,02_一般／リースバック単一KW,19,145,13.10%,JPY,912,17333,0.00,0.00%,0
14,木曜日,02_一般／リースバック単一KW,29,222,13.06%,JPY,1225,35522,4.22,14.56%,8410
14,金曜日,02_一般／リースバック単一KW,15,218,6.88%,JPY,977,14656,0.15,1.01%,96449
14,土曜日,02_一般／リースバック単一KW,22,246,8.94%,JPY,909,20008,0.00,0.00%,0
14,月曜日,FIND／リースバック,4,129,3.10%,JPY,193,771,0.00,0.00%,0
14,火曜日,FIND／リースバック,77,"4,918",1.57%,JPY,27,2044,0.00,0.00%,0
14,水曜日,FIND／リースバック,20,"1,411",1.42%,JPY,38,757,0.00,0.00%,0
14,木曜日,FIND／リースバック,3,615,0.49%,JPY,181,542,0.00,0.00%,0
14,金曜日,FIND／リースバック,0,89,0.00%,JPY,0,159,0.00,0.00%,0
14,日曜日,02_一般｜リースバック＋比較,0,0,0,JPY,0,0,0.00,0,0
14,月曜日,02_一般｜リースバック＋比較,0,3,0.00%,JPY,0,0,0.00,0,0
14,火曜日,02_一般｜リースバック＋比較,0,1,0.00%,JPY,0,0,0.00,0,0
14,水曜日,02_一般｜リースバック＋比較,0,1,0.00%,JPY,0,0,0.00,0,0
14,木曜日,02_一般｜リースバック＋比較,0,4,0.00%,JPY,0,0,0.00,0,0
14,金曜日,02_一般｜リースバック＋比較,0,1,0.00%,JPY,0,0,0.00,0,0
14,土曜日,02_一般｜リースバック＋比較,0,1,0.00%,JPY,0,0,0.00,0,0
14,月曜日,02_一般／リースバック,1,19,5.26%,JPY,1326,1326,0.00,0.00%,0
14,火曜日,02_一般／リースバック,5,28,17.86%,JPY,2716,13580,0.00,0.00%,0
14,水曜日,02_一般／リースバック,2,11,18.18%,JPY,2907,5813,0.00,0.00%,0
14,木曜日,02_一般／リースバック,2,23,8.70%,JPY,863,1725,0.00,0.00%,0
14,金曜日,02_一般／リースバック,2,22,9.09%,JPY,966,1931,0.00,0.00%,0
14,土曜日,02_一般／リースバック,3,5,60.00%,JPY,1208,3625,0.00,0.00%,0
14,日曜日,02_一般／リースバック-部分一致,17,184,9.24%,JPY,505,8584,0.00,0.00%,0
14,月曜日,02_一般／リースバック-部分一致,33,254,12.99%,JPY,239,7877,0.00,0.00%,0
14,火曜日,02_一般／リースバック-部分一致,9,147,6.12%,JPY,932,8388,0.00,0.00%,0
14,水曜日,02_一般／リースバック-部分一致,14,148,9.46%,JPY,561,7852,1.00,7.14%,7852
14,木曜日,02_一般／リースバック-部分一致,18,120,15.00%,JPY,444,7993,1.00,5.56%,7993
14,金曜日,02_一般／リースバック-部分一致,6,125,4.80%,JPY,391,2344,0.00,0.00%,0
14,土曜日,02_一般／リースバック-部分一致,22,218,10.09%,JPY,537,11814,1.00,4.55%,11814
14,日曜日,02_一般／リースバック-部分一致｜再構築,64,982,6.52%,JPY,339,21697,4.00,6.25%,5424
14,月曜日,02_一般／リースバック-部分一致｜再構築,94,611,15.38%,JPY,326,30609,2.00,2.13%,15305
14,火曜日,02_一般／リースバック-部分一致｜再構築,71,731,9.71%,JPY,436,30946,1.00,1.41%,30946
14,水曜日,02_一般／リースバック-部分一致｜再構築,49,537,9.12%,JPY,581,28476,1.00,2.04%,28476
14,木曜日,02_一般／リースバック-部分一致｜再構築,44,468,9.40%,JPY,494,21733,0.67,1.52%,32600
14,金曜日,02_一般／リースバック-部分一致｜再構築,61,573,10.65%,JPY,373,22726,1.00,1.64%,22726
14,土曜日,02_一般／リースバック-部分一致｜再構築,26,673,3.86%,JPY,476,12367,2.00,7.69%,6183
14,日曜日,02_一般／地域,0,0,0,JPY,0,0,0.00,0,0
14,月曜日,02_一般／地域,0,1,0.00%,JPY,0,0,0.00,0,0
14,火曜日,02_一般／地域,0,0,0,JPY,0,0,0.00,0,0
14,水曜日,02_一般／地域,0,0,0,JPY,0,0,0.00,0,0
14,木曜日,02_一般／地域,0,2,0.00%,JPY,0,0,0.00,0,0
14,金曜日,02_一般／地域,0,1,0.00%,JPY,0,0,0.00,0,0
14,土曜日,02_一般／地域,0,0,0,JPY,0,0,0.00,0,0
14,日曜日,02_一般／リースバック-部分一致｜再々構築,30,412,7.28%,JPY,506,15182,2.00,6.67%,7591
14,月曜日,02_一般／リースバック-部分一致｜再々構築,78,521,14.97%,JPY,351,27400,1.00,1.28%,27400
14,火曜日,02_一般／リースバック-部分一致｜再々構築,32,365,8.77%,JPY,515,16492,0.00,0.00%,0
14,水曜日,02_一般／リースバック-部分一致｜再々構築,33,242,13.64%,JPY,461,15218,1.00,3.03%,15218
14,木曜日,02_一般／リースバック-部分一致｜再々構築,28,371,7.55%,JPY,355,9945,0.00,0.00%,0
14,金曜日,02_一般／リースバック-部分一致｜再々構築,32,410,7.80%,JPY,402,12870,2.00,6.25%,6435
14,土曜日,02_一般／リースバック-部分一致｜再々構築,71,394,18.02%,JPY,385,27307,2.00,2.82%,13654
14,日曜日,02_一般／リースバック-部分一致｜再々構築 #2,44,395,11.14%,JPY,546,24021,0.00,0.00%,0
14,月曜日,02_一般／リースバック-部分一致｜再々構築 #2,87,699,12.45%,JPY,535,46536,1.00,1.15%,46536
14,火曜日,02_一般／リースバック-部分一致｜再々構築 #2,40,453,8.83%,JPY,577,23064,1.00,2.50%,23064
14,水曜日,02_一般／リースバック-部分一致｜再々構築 #2,25,374,6.68%,JPY,708,17708,1.00,4.00%,17708
14,木曜日,02_一般／リースバック-部分一致｜再々構築 #2,30,378,7.94%,JPY,547,16413,0.00,0.00%,0
14,金曜日,02_一般／リースバック-部分一致｜再々構築 #2,47,455,10.33%,JPY,536,25214,0.00,0.00%,0
14,土曜日,02_一般／リースバック-部分一致｜再々構築 #2,30,352,8.52%,JPY,769,23081,2.00,6.67%,11541
14,日曜日,02_一般／リースバック-部分一致｜再々構築 #3,70,518,13.51%,JPY,643,45044,2.25,3.21%,20020
14,月曜日,02_一般／リースバック-部分一致｜再々構築 #3,70,572,12.24%,JPY,680,47570,1.33,1.90%,35678
14,火曜日,02_一般／リースバック-部分一致｜再々構築 #3,55,563,9.77%,JPY,602,33111,2.00,3.64%,16555
14,水曜日,02_一般／リースバック-部分一致｜再々構築 #3,49,424,11.56%,JPY,731,35816,0.00,0.00%,0
14,木曜日,02_一般／リースバック-部分一致｜再々構築 #3,40,396,10.10%,JPY,583,23326,1.00,2.50%,23326
14,金曜日,02_一般／リースバック-部分一致｜再々構築 #3,43,435,9.89%,JPY,493,21199,0.00,0.00%,0
14,土曜日,02_一般／リースバック-部分一致｜再々構築 #3,33,374,8.82%,JPY,755,24919,1.00,3.03%,24919
14,月曜日,02_一般／リースバック-部分一致｜再々構築 #4,5,41,12.20%,JPY,622,3108,0.00,0.00%,0
14,火曜日,02_一般／リースバック-部分一致｜再々構築 #4,5,102,4.90%,JPY,867,4336,2.00,40.00%,2168
14,水曜日,02_一般／リースバック-部分一致｜再々構築 #4,10,63,15.87%,JPY,740,7403,0.00,0.00%,0
14,木曜日,02_一般／リースバック-部分一致｜再々構築 #4,7,41,17.07%,JPY,1010,7067,0.00,0.00%,0
14,金曜日,02_一般／リースバック-部分一致｜再々構築 #4,3,61,4.92%,JPY,707,2120,0.00,0.00%,0
14,土曜日,02_一般／リースバック-部分一致｜再々構築 #4,5,62,8.06%,JPY,921,4603,0.00,0.00%,0
14,日曜日,02_一般／リースバック-部分一致｜再々構築 #5,272,"2,728",9.97%,JPY,842,229134,9.00,3.31%,25459
14,月曜日,02_一般／リースバック-部分一致｜再々構築 #5,293,"3,274",8.95%,JPY,868,254401,8.00,2.73%,31800
14,火曜日,02_一般／リースバック-部分一致｜再々構築 #5,311,"3,078",10.10%,JPY,839,260997,6.00,1.93%,43499
14,水曜日,02_一般／リースバック-部分一致｜再々構築 #5,304,"3,131",9.71%,JPY,1026,312001,6.50,2.14%,48000
14,木曜日,02_一般／リースバック-部分一致｜再々構築 #5,292,"2,983",9.79%,JPY,900,262724,6.00,2.05%,43787
